Local time,Symbol,Ask,Bid,AskVolume,BidVolume
18.11.2019 15:30:30.181,Gas,572.009,571.109,0.0005,0.0003
18.11.2019 15:30:35.072,Gas,572.01,571.11,0.0005,0.0003
18.11.2019 15:30:35.830,Gas,572.009,571.109,0.0005,0.0003
18.11.2019 15:30:37.775,Gas,572.01,571.11,0.0005,0.0005
18.11.2019 15:30:45.393,Gas,572.009,571.109,0.0005,0.0005
18.11.2019 15:30:59.148,Gas,571.879,570.979,0.0005,0.0003
18.11.2019 15:30:59.683,Gas,572.01,571.11,0.0005,0.0005
18.11.2019 15:31:00.627,Gas,572.009,571.109,0.0005,0.0003
18.11.2019 15:31:40.191,Gas,572.01,571.11,0.0001,0.0005
18.11.2019 15:31:42.890,Gas,572.009,571.109,0.0001,0.0005
18.11.2019 15:31:43.405,Gas,572.26,571.36,0.0001,0.0005
18.11.2019 15:31:44.808,Gas,572.259,571.359,0.0005,0.0005
18.11.2019 15:31:48.128,Gas,572.26,571.36,0.0005,0.0002
18.11.2019 15:32:07.726,Gas,572.259,571.359,0.0005,0.0005
18.11.2019 15:32:18.762,Gas,572.26,571.36,0.0005,0.0004
18.11.2019 15:32:23.151,Gas,572.259,571.359,0.0005,0.0003
18.11.2019 15:33:45.733,Gas,572.259,571.359,0.0005,0.0004
18.11.2019 15:33:54.223,Gas,572.26,571.36,0.0005,0.0005
18.11.2019 15:34:18.419,Gas,572.259,571.359,0.0001,0.0005
18.11.2019 15:34:19.666,Gas,572.379,571.479,0.0001,0.0005
18.11.2019 15:34:20.174,Gas,572.51,571.61,0.0005,0.0005
18.11.2019 15:34:20.685,Gas,572.509,571.609,0.0005,0.0003
18.11.2019 15:34:21.841,Gas,572.38,571.48,0.0005,0.0001
18.11.2019 15:34:29.623,Gas,572.259,571.359,0.0005,0.0005
18.11.2019 15:34:33.683,Gas,572.26,571.36,0.0001,0.0005
18.11.2019 15:34:47.923,Gas,572.379,571.479,0.0001,0.0005
18.11.2019 15:34:49.138,Gas,572.38,571.48,0.0005,0.0005
18.11.2019 15:35:03.884,Gas,572.509,571.609,0.0005,0.0005
18.11.2019 15:35:04.574,Gas,572.51,571.61,0.0005,0.0002
18.11.2019 15:35:15.327,Gas,572.509,571.609,0.0005,0.0002
18.11.2019 15:35:18.824,Gas,572.379,571.479,0.0005,0.0002
18.11.2019 15:35:19.578,Gas,572.38,571.48,0.0005,0.0005
18.11.2019 15:35:20.788,Gas,572.259,571.359,0.0005,0.0005
18.11.2019 15:35:21.943,Gas,572.26,571.36,0.0001,0.0005
18.11.2019 15:35:35.294,Gas,572.259,571.359,0.0001,0.0005
18.11.2019 15:35:47.805,Gas,572.379,571.479,0.0001,0.0005
18.11.2019 15:36:02.184,Gas,572.259,571.359,0.0005,0.0005
18.11.2019 15:37:27.044,Gas,572.26,571.36,0.0005,0.0004
18.11.2019 15:37:29.993,Gas,572.259,571.359,0.0005,0.0002
18.11.2019 15:38:08.915,Gas,572.26,571.36,0.0005,0.0005
18.11.2019 15:39:11.167,Gas,572.259,571.359,0.0005,0.0005
18.11.2019 15:39:53.112,Gas,572.509,571.609,0.0005,0.0005
18.11.2019 15:39:54.094,Gas,572.51,571.61,0.0005,0.0001
18.11.2019 15:39:54.827,Gas,572.509,571.609,0.0005,0.0002
18.11.2019 15:40:11.855,Gas,572.259,571.359,0.0005,0.0003
18.11.2019 15:40:12.404,Gas,572.26,571.36,0.0005,0.0005
18.11.2019 15:41:16.788,Gas,572.01,571.11,0.0005,0.0001
18.11.2019 15:41:17.305,Gas,572.129,571.229,0.0005,0.0005
18.11.2019 15:41:25.923,Gas,572.26,571.36,0.0005,0.0005
18.11.2019 15:41:26.728,Gas,572.259,571.359,0.0005,0.0002
18.11.2019 15:41:51.043,Gas,572.129,571.229,0.0005,0.0001
18.11.2019 15:41:51.776,Gas,572.13,571.23,0.0005,0.0005
18.11.2019 15:42:08.408,Gas,572.01,571.11,0.0005,0.0005
18.11.2019 15:42:09.025,Gas,572.009,571.109,0.0001,0.0005
18.11.2019 15:42:13.414,Gas,572.13,571.23,0.0001,0.0005
18.11.2019 15:42:14.272,Gas,572.129,571.229,0.0005,0.0005
18.11.2019 15:42:46.466,Gas,572.259,571.359,0.0005,0.0005
18.11.2019 15:42:50.720,Gas,572.26,571.36,0.0005,0.0001
18.11.2019 15:43:19.645,Gas,572.13,571.23,0.0005,0.0001
18.11.2019 15:43:40.427,Gas,572.259,571.359,0.0005,0.0005
18.11.2019 15:43:43.644,Gas,572.26,571.36,0.0005,0.0002
18.11.2019 15:43:44.675,Gas,572.259,571.359,0.0005,0.0001
18.11.2019 15:43:50.566,Gas,572.129,571.229,0.0005,0.0001
18.11.2019 15:43:51.482,Gas,572.13,571.23,0.0005,0.0005
18.11.2019 15:44:02.392,Gas,572.009,571.109,0.0005,0.0005
18.11.2019 15:44:55.670,Gas,572.26,571.36,0.0005,0.0005
18.11.2019 15:45:01.833,Gas,572.259,571.359,0.0005,0.0002
18.11.2019 15:45:02.341,Gas,572.26,571.36,0.0005,0.0002
18.11.2019 15:45:08.418,Gas,572.009,571.109,0.0005,0.0002
18.11.2019 15:45:09.194,Gas,572.01,571.11,0.0003,0.0005
18.11.2019 15:45:09.773,Gas,572.009,571.109,0.0005,0.0005
18.11.2019 15:45:28.619,Gas,572.26,571.36,0.0005,0.0005
18.11.2019 15:46:01.085,Gas,572.259,571.359,0.0005,0.0003
18.11.2019 15:46:10.884,Gas,572.13,571.23,0.0005,0.0002
18.11.2019 15:46:34.108,Gas,572.01,571.11,0.0005,0.0005
18.11.2019 15:46:34.655,Gas,572.009,571.109,0.0003,0.0005
18.11.2019 15:46:43.843,Gas,572.13,571.23,0.0005,0.0005
18.11.2019 15:46:44.873,Gas,572.01,571.11,0.0005,0.0005
18.11.2019 15:46:45.464,Gas,572.009,571.109,0.0001,0.0005
18.11.2019 15:47:28.317,Gas,572.13,571.23,0.0001,0.0005
18.11.2019 15:47:29.483,Gas,572.01,571.11,0.0005,0.0005
18.11.2019 15:47:33.460,Gas,572.009,571.109,0.0003,0.0005
18.11.2019 15:48:00.492,Gas,572.26,571.36,0.0001,0.0005
18.11.2019 15:48:03.339,Gas,572.259,571.359,0.0005,0.0001
18.11.2019 15:48:03.883,Gas,572.26,571.36,0.0005,0.0001
18.11.2019 15:48:12.544,Gas,572.259,571.359,0.0005,0.0003
18.11.2019 15:48:15.411,Gas,572.26,571.36,0.0005,0.0002
18.11.2019 15:48:18.383,Gas,572.259,571.359,0.0005,0.0003
18.11.2019 15:48:22.315,Gas,572.26,571.36,0.0005,0.0003
18.11.2019 15:48:33.428,Gas,572.259,571.359,0.0005,0.0002
18.11.2019 15:48:38.088,Gas,572.26,571.36,0.0005,0.0002
18.11.2019 15:48:42.362,Gas,572.259,571.359,0.0005,0.0001
18.11.2019 15:48:43.305,Gas,572.26,571.36,0.0005,0.0002
18.11.2019 15:48:44.586,Gas,572.13,571.23,0.0005,0.0001
18.11.2019 15:48:45.187,Gas,572.009,571.109,0.0005,0.0005
18.11.2019 15:48:48.395,Gas,572.129,571.229,0.0003,0.0005
18.11.2019 15:48:49.326,Gas,572.13,571.23,0.0005,0.0005
18.11.2019 15:49:24.533,Gas,572.009,571.109,0.0005,0.0005
18.11.2019 15:49:25.167,Gas,572.129,571.229,0.0005,0.0005
18.11.2019 15:49:30.211,Gas,572.259,571.359,0.0005,0.0005
18.11.2019 15:49:33.179,Gas,572.13,571.23,0.0005,0.0001
18.11.2019 15:49:34.936,Gas,572.129,571.229,0.0005,0.0005
18.11.2019 15:49:36.778,Gas,572.009,571.109,0.0005,0.0005
18.11.2019 15:49:37.385,Gas,572.129,571.229,0.0003,0.0005
18.11.2019 15:49:38.388,Gas,572.13,571.23,0.0005,0.0005
18.11.2019 15:49:43.314,Gas,572.009,571.109,0.0005,0.0005
18.11.2019 15:49:43.878,Gas,572.01,571.11,0.0001,0.0005
18.11.2019 15:50:00.930,Gas,572.13,571.23,0.0003,0.0005
18.11.2019 15:50:01.544,Gas,572.009,571.109,0.0005,0.0005
18.11.2019 15:51:10.622,Gas,572.009,571.109,0.0005,0.0003
18.11.2019 15:51:21.210,Gas,572.01,571.11,0.0005,0.0005
18.11.2019 15:51:24.264,Gas,572.009,571.109,0.0005,0.0003
18.11.2019 15:52:11.869,Gas,571.88,570.98,0.0005,0.0005
18.11.2019 15:52:12.392,Gas,571.76,570.86,0.0005,0.0005
18.11.2019 15:55:21.678,Gas,571.76,570.86,0.0005,0.0003
18.11.2019 15:55:28.534,Gas,571.629,570.729,0.0005,0.0003
18.11.2019 15:55:29.382,Gas,571.51,570.61,0.0005,0.0005
18.11.2019 15:55:47.828,Gas,571.629,570.729,0.0001,0.0005
18.11.2019 15:55:49.763,Gas,571.509,570.609,0.0005,0.0005
18.11.2019 15:55:58.846,Gas,571.51,570.61,0.0003,0.0005
18.11.2019 15:56:15.006,Gas,571.509,570.609,0.0003,0.0005
18.11.2019 15:56:15.769,Gas,571.51,570.61,0.0005,0.0005
18.11.2019 15:57:00.801,Gas,571.629,570.729,0.0005,0.0005
18.11.2019 15:57:02.109,Gas,571.51,570.61,0.0005,0.0005
18.11.2019 15:58:10.143,Gas,571.629,570.729,0.0005,0.0005
18.11.2019 15:58:21.570,Gas,571.509,570.609,0.0005,0.0005
18.11.2019 15:58:36.435,Gas,571.629,570.729,0.0005,0.0005
18.11.2019 15:58:37.572,Gas,571.51,570.61,0.0005,0.0005
18.11.2019 15:58:42.705,Gas,571.63,570.73,0.0005,0.0005
18.11.2019 15:59:01.443,Gas,571.759,570.859,0.0005,0.0005
18.11.2019 15:59:30.821,Gas,572.009,571.109,0.0001,0.0005
18.11.2019 15:59:31.279,Gas,572.01,571.11,0.0005,0.0005
18.11.2019 15:59:41.489,Gas,572.009,571.109,0.0002,0.0005
18.11.2019 15:59:42.360,Gas,572.01,571.11,0.0005,0.0005
18.11.2019 15:59:42.884,Gas,572.129,571.229,0.0004,0.0005
18.11.2019 15:59:43.478,Gas,572.13,571.23,0.0005,0.0005
18.11.2019 15:59:50.766,Gas,572.01,571.11,0.0005,0.0005
18.11.2019 16:00:06.440,Gas,572.009,571.109,0.0002,0.0005
18.11.2019 16:00:07.388,Gas,572.01,571.11,0.0001,0.0005
18.11.2019 16:00:10.201,Gas,572.009,571.109,0.0005,0.0005
18.11.2019 16:02:24.771,Gas,572.01,571.11,0.0002,0.0005
18.11.2019 16:02:25.745,Gas,572.009,571.109,0.0001,0.0005
18.11.2019 16:02:27.334,Gas,572.129,571.229,0.0001,0.0005
18.11.2019 16:02:28.134,Gas,572.13,571.23,0.0005,0.0005
18.11.2019 16:03:06.095,Gas,572.009,571.109,0.0005,0.0005
18.11.2019 16:03:28.123,Gas,572.01,571.11,0.0005,0.0002
18.11.2019 16:03:28.705,Gas,572.009,571.109,0.0005,0.0005
18.11.2019 16:04:40.393,Gas,572.009,571.109,0.0005,0.0003
18.11.2019 16:04:52.862,Gas,571.88,570.98,0.0005,0.0003
18.11.2019 16:04:53.481,Gas,571.879,570.979,0.0005,0.0005
18.11.2019 16:04:54.959,Gas,572.01,571.11,0.0005,0.0005
18.11.2019 16:04:55.860,Gas,571.879,570.979,0.0005,0.0001
18.11.2019 16:04:58.232,Gas,571.88,570.98,0.0005,0.0005
18.11.2019 16:05:01.136,Gas,571.76,570.86,0.0005,0.0005
18.11.2019 16:05:03.406,Gas,571.879,570.979,0.0005,0.0005
18.11.2019 16:05:03.988,Gas,572.01,571.11,0.0005,0.0005
18.11.2019 16:05:24.486,Gas,572.009,571.109,0.0005,0.0005
18.11.2019 16:06:02.797,Gas,572.01,571.11,0.0005,0.0005
18.11.2019 16:06:14.382,Gas,572.009,571.109,0.0005,0.0005
18.11.2019 16:06:35.790,Gas,571.88,570.98,0.0005,0.0001
18.11.2019 16:06:36.298,Gas,571.879,570.979,0.0005,0.0005
18.11.2019 16:06:46.928,Gas,572.009,571.109,0.0005,0.0005
18.11.2019 16:07:28.851,Gas,572.259,571.359,0.0001,0.0005
18.11.2019 16:07:29.406,Gas,572.26,571.36,0.0005,0.0005
18.11.2019 16:07:36.569,Gas,572.259,571.359,0.0001,0.0005
18.11.2019 16:07:39.821,Gas,572.379,571.479,0.0001,0.0005
18.11.2019 16:07:40.291,Gas,572.26,571.36,0.0005,0.0005
18.11.2019 16:11:31.441,Gas,572.26,571.36,0.0001,0.0005
18.11.2019 16:11:43.288,Gas,572.38,571.48,0.0001,0.0005
18.11.2019 16:11:44.584,Gas,572.379,571.479,0.0005,0.0005
18.11.2019 16:12:13.896,Gas,572.51,571.61,0.0005,0.0005
18.11.2019 16:12:14.572,Gas,572.509,571.609,0.0005,0.0001
18.11.2019 16:12:18.193,Gas,572.38,571.48,0.0005,0.0001
18.11.2019 16:12:18.721,Gas,572.51,571.61,0.0005,0.0005
18.11.2019 16:12:21.284,Gas,572.379,571.479,0.0005,0.0001
18.11.2019 16:12:23.911,Gas,572.38,571.48,0.0005,0.0005
18.11.2019 16:12:29.673,Gas,572.509,571.609,0.0005,0.0005
18.11.2019 16:12:56.490,Gas,572.51,571.61,0.0005,0.0004
18.11.2019 16:13:40.450,Gas,572.509,571.609,0.0005,0.0001
18.11.2019 16:13:43.526,Gas,572.26,571.36,0.0005,0.0001
18.11.2019 16:13:44.104,Gas,572.259,571.359,0.0001,0.0005
18.11.2019 16:13:45.086,Gas,572.379,571.479,0.0001,0.0005
18.11.2019 16:14:06.383,Gas,572.26,571.36,0.0005,0.0005
18.11.2019 16:14:07.087,Gas,572.259,571.359,0.0001,0.0005
18.11.2019 16:14:26.856,Gas,572.26,571.36,0.0005,0.0005
18.11.2019 16:14:28.313,Gas,572.379,571.479,0.0001,0.0005
18.11.2019 16:14:28.836,Gas,572.38,571.48,0.0005,0.0005
18.11.2019 16:14:41.376,Gas,572.509,571.609,0.0005,0.0005
18.11.2019 16:14:41.941,Gas,572.38,571.48,0.0005,0.0004
18.11.2019 16:14:42.605,Gas,572.379,571.479,0.0005,0.0005
18.11.2019 16:14:51.394,Gas,572.509,571.609,0.0005,0.0005
18.11.2019 16:14:51.983,Gas,572.51,571.61,0.0005,0.0003
18.11.2019 16:15:01.138,Gas,572.509,571.609,0.0005,0.0004
18.11.2019 16:15:03.876,Gas,572.51,571.61,0.0005,0.0004
18.11.2019 16:15:14.292,Gas,572.509,571.609,0.0005,0.0004
18.11.2019 16:15:40.056,Gas,572.51,571.61,0.0005,0.0002
18.11.2019 16:15:42.201,Gas,572.509,571.609,0.0005,0.0001
18.11.2019 16:15:49.332,Gas,572.51,571.61,0.0005,0.0004
18.11.2019 16:16:25.592,Gas,572.509,571.609,0.0005,0.0004
18.11.2019 16:17:26.910,Gas,572.51,571.61,0.0005,0.0001
18.11.2019 16:17:27.493,Gas,572.509,571.609,0.0005,0.0003
18.11.2019 16:17:48.390,Gas,572.51,571.61,0.0005,0.0004
18.11.2019 16:18:09.931,Gas,572.509,571.609,0.0005,0.0004
18.11.2019 16:18:12.415,Gas,572.51,571.61,0.0005,0.0004
18.11.2019 16:18:22.623,Gas,572.509,571.609,0.0005,0.0001
18.11.2019 16:18:23.389,Gas,572.51,571.61,0.0005,0.0004
18.11.2019 16:19:57.333,Gas,572.379,571.479,0.0005,0.0001
18.11.2019 16:20:00.136,Gas,572.38,571.48,0.0005,0.0005
18.11.2019 16:20:41.028,Gas,572.509,571.609,0.0005,0.0005
18.11.2019 16:20:43.109,Gas,572.51,571.61,0.0005,0.0004
18.11.2019 16:21:45.165,Gas,572.509,571.609,0.0005,0.0001
18.11.2019 16:21:49.642,Gas,572.51,571.61,0.0005,0.0005
18.11.2019 16:21:50.585,Gas,572.509,571.609,0.0005,0.0004
18.11.2019 16:21:56.111,Gas,572.51,571.61,0.0003,0.0005
18.11.2019 16:22:01.791,Gas,572.509,571.609,0.0002,0.0005
18.11.2019 16:22:15.216,Gas,572.51,571.61,0.0002,0.0005
18.11.2019 16:22:17.776,Gas,572.509,571.609,0.0002,0.0005
18.11.2019 16:22:38.451,Gas,572.51,571.61,0.0002,0.0005
18.11.2019 16:22:40.454,Gas,572.509,571.609,0.0005,0.0004
18.11.2019 16:22:45.083,Gas,572.51,571.61,0.0005,0.0004
18.11.2019 16:22:50.751,Gas,572.509,571.609,0.0005,0.0001
18.11.2019 16:23:03.444,Gas,572.51,571.61,0.0005,0.0003
18.11.2019 16:23:08.039,Gas,572.509,571.609,0.0005,0.0004
18.11.2019 16:24:05.590,Gas,572.51,571.61,0.0005,0.0004
18.11.2019 16:25:00.729,Gas,572.38,571.48,0.0005,0.0004
18.11.2019 16:25:01.236,Gas,572.379,571.479,0.0005,0.0005
18.11.2019 16:26:17.396,Gas,572.26,571.36,0.0005,0.0005
18.11.2019 16:26:51.425,Gas,572.38,571.48,0.0001,0.0005
18.11.2019 16:26:54.793,Gas,572.509,571.609,0.0005,0.0005
18.11.2019 16:26:55.373,Gas,572.51,571.61,0.0005,0.0004
18.11.2019 16:26:57.440,Gas,572.38,571.48,0.0005,0.0003
18.11.2019 16:26:57.996,Gas,572.379,571.479,0.0005,0.0005
18.11.2019 16:27:11.712,Gas,572.51,571.61,0.0005,0.0005
18.11.2019 16:27:12.853,Gas,572.38,571.48,0.0005,0.0003
18.11.2019 16:27:13.996,Gas,572.379,571.479,0.0005,0.0005
18.11.2019 16:27:43.563,Gas,572.259,571.359,0.0005,0.0005
18.11.2019 16:28:01.342,Gas,572.38,571.48,0.0001,0.0005
18.11.2019 16:28:13.849,Gas,572.259,571.359,0.0005,0.0005
18.11.2019 16:28:14.388,Gas,572.38,571.48,0.0003,0.0005
18.11.2019 16:28:15.283,Gas,572.379,571.479,0.0005,0.0005
18.11.2019 16:28:20.253,Gas,572.509,571.609,0.0005,0.0005
18.11.2019 16:28:28.160,Gas,572.38,571.48,0.0005,0.0001
18.11.2019 16:28:35.360,Gas,572.509,571.609,0.0005,0.0005
18.11.2019 16:28:40.634,Gas,572.38,571.48,0.0005,0.0002
18.11.2019 16:29:02.484,Gas,572.26,571.36,0.0005,0.0005
18.11.2019 16:29:04.684,Gas,572.379,571.479,0.0001,0.0005
18.11.2019 16:29:05.385,Gas,572.38,571.48,0.0005,0.0005
18.11.2019 16:30:02.653,Gas,572.51,571.61,0.0005,0.0005
18.11.2019 16:30:03.639,Gas,572.38,571.48,0.0005,0.0003
18.11.2019 16:30:10.999,Gas,572.379,571.479,0.0005,0.0005
18.11.2019 16:31:07.859,Gas,572.26,571.36,0.0005,0.0005
18.11.2019 16:31:08.672,Gas,572.379,571.479,0.0003,0.0005
18.11.2019 16:31:19.486,Gas,572.259,571.359,0.0005,0.0005
18.11.2019 16:31:35.858,Gas,572.379,571.479,0.0004,0.0005
18.11.2019 16:31:54.143,Gas,572.26,571.36,0.0005,0.0005
18.11.2019 16:32:06.622,Gas,572.259,571.359,0.0001,0.0005
18.11.2019 16:32:34.154,Gas,572.38,571.48,0.0001,0.0005
18.11.2019 16:32:34.664,Gas,572.379,571.479,0.0005,0.0005
18.11.2019 16:33:26.918,Gas,572.509,571.609,0.0005,0.0005
18.11.2019 16:33:43.277,Gas,572.38,571.48,0.0005,0.0003
18.11.2019 16:33:44.586,Gas,572.509,571.609,0.0005,0.0005
18.11.2019 16:34:14.847,Gas,572.379,571.479,0.0005,0.0003
18.11.2019 16:34:33.142,Gas,572.509,571.609,0.0005,0.0005
18.11.2019 16:34:47.159,Gas,572.379,571.479,0.0005,0.0003
18.11.2019 16:35:10.797,Gas,572.26,571.36,0.0005,0.0005
18.11.2019 16:35:11.894,Gas,572.379,571.479,0.0001,0.0005
18.11.2019 16:35:52.030,Gas,572.26,571.36,0.0005,0.0005
18.11.2019 16:35:52.535,Gas,572.259,571.359,0.0002,0.0005
18.11.2019 16:36:02.726,Gas,572.26,571.36,0.0001,0.0005
18.11.2019 16:36:21.826,Gas,572.379,571.479,0.0001,0.0005
18.11.2019 16:36:23.193,Gas,572.259,571.359,0.0005,0.0005
18.11.2019 16:38:54.314,Gas,572.259,571.359,0.0005,0.0004
18.11.2019 16:39:00.624,Gas,572.26,571.36,0.0005,0.0005
18.11.2019 16:39:15.422,Gas,572.259,571.359,0.0005,0.0001
18.11.2019 16:39:16.258,Gas,572.13,571.23,0.0005,0.0001
18.11.2019 16:39:16.892,Gas,572.26,571.36,0.0005,0.0005
18.11.2019 16:39:17.489,Gas,572.009,571.109,0.0005,0.0001
18.11.2019 16:39:18.095,Gas,572.01,571.11,0.0005,0.0005
18.11.2019 16:39:27.680,Gas,572.13,571.23,0.0005,0.0005
18.11.2019 16:40:19.136,Gas,572.26,571.36,0.0005,0.0005
18.11.2019 16:40:35.822,Gas,572.259,571.359,0.0005,0.0004
18.11.2019 16:40:38.241,Gas,572.26,571.36,0.0005,0.0003
18.11.2019 16:40:55.587,Gas,572.259,571.359,0.0005,0.0004
18.11.2019 16:41:17.122,Gas,572.26,571.36,0.0005,0.0004
18.11.2019 16:42:35.105,Gas,572.13,571.23,0.0005,0.0004
18.11.2019 16:42:35.724,Gas,572.26,571.36,0.0005,0.0005
18.11.2019 16:42:43.244,Gas,572.13,571.23,0.0005,0.0003
18.11.2019 16:43:30.856,Gas,572.009,571.109,0.0005,0.0005
18.11.2019 16:44:00.216,Gas,572.01,571.11,0.0003,0.0005
18.11.2019 16:44:02.002,Gas,572.009,571.109,0.0005,0.0005
18.11.2019 16:44:49.934,Gas,572.01,571.11,0.0003,0.0005
18.11.2019 16:45:00.151,Gas,572.009,571.109,0.0005,0.0005
18.11.2019 16:45:01.381,Gas,572.259,571.359,0.0005,0.0005
18.11.2019 16:45:03.278,Gas,572.26,571.36,0.0005,0.0002
18.11.2019 16:45:10.138,Gas,572.259,571.359,0.0005,0.0004
18.11.2019 16:45:14.386,Gas,572.26,571.36,0.0005,0.0004
18.11.2019 16:46:03.930,Gas,572.259,571.359,0.0005,0.0004
18.11.2019 16:46:19.574,Gas,572.129,571.229,0.0005,0.0004
18.11.2019 16:46:32.658,Gas,572.259,571.359,0.0005,0.0005
18.11.2019 16:47:39.076,Gas,572.26,571.36,0.0005,0.0004
18.11.2019 16:47:47.845,Gas,572.259,571.359,0.0005,0.0005
18.11.2019 16:48:37.148,Gas,572.26,571.36,0.0005,0.0004
18.11.2019 16:48:40.216,Gas,572.509,571.609,0.0005,0.0005
18.11.2019 16:48:41.512,Gas,572.51,571.61,0.0005,0.0004
18.11.2019 16:48:44.310,Gas,572.38,571.48,0.0005,0.0004
18.11.2019 16:48:46.152,Gas,572.51,571.61,0.0005,0.0005
18.11.2019 16:49:15.699,Gas,572.38,571.48,0.0005,0.0001
18.11.2019 16:49:37.031,Gas,572.259,571.359,0.0005,0.0005
18.11.2019 16:49:38.313,Gas,572.26,571.36,0.0001,0.0005
18.11.2019 16:49:39.818,Gas,572.38,571.48,0.0001,0.0005
18.11.2019 16:49:42.701,Gas,572.51,571.61,0.0005,0.0005
18.11.2019 16:49:49.928,Gas,572.38,571.48,0.0005,0.0004
18.11.2019 16:49:51.095,Gas,572.379,571.479,0.0005,0.0005
18.11.2019 16:50:00.138,Gas,572.26,571.36,0.0005,0.0005
18.11.2019 16:50:02.447,Gas,572.259,571.359,0.0005,0.0004
18.11.2019 16:50:39.599,Gas,572.26,571.36,0.0005,0.0004
18.11.2019 16:50:58.124,Gas,572.259,571.359,0.0005,0.0004
18.11.2019 16:51:10.404,Gas,572.26,571.36,0.0005,0.0004
18.11.2019 16:51:38.510,Gas,572.379,571.479,0.0001,0.0005
18.11.2019 16:51:39.020,Gas,572.38,571.48,0.0005,0.0005
18.11.2019 16:52:19.049,Gas,572.259,571.359,0.0005,0.0005
18.11.2019 16:52:24.532,Gas,572.509,571.609,0.0003,0.0005
18.11.2019 16:52:29.598,Gas,572.51,571.61,0.0005,0.0004
18.11.2019 16:53:37.013,Gas,572.38,571.48,0.0005,0.0004
18.11.2019 16:53:39.152,Gas,572.379,571.479,0.0005,0.0005
18.11.2019 16:53:40.138,Gas,572.259,571.359,0.0005,0.0005
18.11.2019 16:53:42.537,Gas,572.26,571.36,0.0003,0.0005
18.11.2019 16:53:46.182,Gas,572.259,571.359,0.0005,0.0005
18.11.2019 16:53:57.515,Gas,572.26,571.36,0.0001,0.0005
18.11.2019 16:54:17.125,Gas,572.379,571.479,0.0001,0.0005
18.11.2019 16:54:24.588,Gas,572.259,571.359,0.0005,0.0005
18.11.2019 16:54:26.656,Gas,572.379,571.479,0.0002,0.0005
18.11.2019 16:54:27.503,Gas,572.38,571.48,0.0005,0.0005
18.11.2019 16:54:30.286,Gas,572.26,571.36,0.0005,0.0005
18.11.2019 16:54:31.318,Gas,572.259,571.359,0.0005,0.0003
18.11.2019 16:54:36.133,Gas,572.26,571.36,0.0005,0.0003
18.11.2019 16:54:36.702,Gas,572.259,571.359,0.0005,0.0003
18.11.2019 16:54:37.212,Gas,572.26,571.36,0.0005,0.0003
18.11.2019 16:54:41.552,Gas,572.259,571.359,0.0005,0.0003
18.11.2019 16:55:04.786,Gas,572.26,571.36,0.0005,0.0002
18.11.2019 16:55:05.322,Gas,572.259,571.359,0.0005,0.0001
18.11.2019 16:55:12.867,Gas,572.26,571.36,0.0005,0.0003
18.11.2019 16:56:02.513,Gas,572.259,571.359,0.0003,0.0004
18.11.2019 16:56:06.675,Gas,572.26,571.36,0.0004,0.0003
18.11.2019 16:56:09.372,Gas,572.259,571.359,0.0004,0.0002
18.11.2019 16:56:13.873,Gas,572.26,571.36,0.0004,0.0002
18.11.2019 16:56:32.032,Gas,572.259,571.359,0.0004,0.0002
18.11.2019 16:56:43.377,Gas,572.26,571.36,0.0004,0.0001
18.11.2019 16:56:55.972,Gas,572.259,571.359,0.0005,0.0001
18.11.2019 16:57:02.160,Gas,572.129,571.229,0.0005,0.0001
18.11.2019 16:57:08.104,Gas,572.13,571.23,0.0005,0.0004
18.11.2019 16:57:12.184,Gas,572.129,571.229,0.0005,0.0003
18.11.2019 16:57:18.249,Gas,572.13,571.23,0.0005,0.0003
18.11.2019 16:57:19.248,Gas,572.129,571.229,0.0005,0.0003
18.11.2019 16:57:51.551,Gas,572.009,571.109,0.0005,0.0003
18.11.2019 16:57:55.657,Gas,572.13,571.23,0.0001,0.0002
18.11.2019 16:58:00.262,Gas,572.01,571.11,0.0005,0.0003
18.11.2019 16:58:09.364,Gas,572.009,571.109,0.0003,0.0002
18.11.2019 16:58:15.153,Gas,571.76,570.86,0.0003,0.0002
18.11.2019 16:58:15.790,Gas,572.01,571.11,0.0001,0.0003
18.11.2019 16:58:17.635,Gas,572.009,571.109,0.0002,0.0001
18.11.2019 16:58:30.675,Gas,572.01,571.11,0.0002,0.0001
18.11.2019 16:58:44.646,Gas,572.009,571.109,0.0002,0.0001
18.11.2019 16:58:47.138,Gas,572.01,571.11,0.0001,0.0003
18.11.2019 16:58:47.643,Gas,572.009,571.109,0.0001,0.0002
18.11.2019 16:58:48.531,Gas,572.01,571.11,0.0002,0.0002
18.11.2019 16:58:49.555,Gas,572.009,571.109,0.0002,0.0002
18.11.2019 16:58:50.316,Gas,572.01,571.11,0.0001,0.0002
18.11.2019 16:58:56.672,Gas,572.009,571.109,0.0001,0.0001
18.11.2019 16:58:58.259,Gas,572.01,571.11,0.0002,0.0002
18.11.2019 16:59:00.844,Gas,572.009,571.109,0.0001,0.0002
18.11.2019 16:59:02.891,Gas,572.259,571.359,0.0002,0.0001
18.11.2019 16:59:03.548,Gas,572.13,571.23,0.0003,0.0001
18.11.2019 16:59:09.284,Gas,572.129,571.229,0.0003,0.0002
18.11.2019 16:59:10.506,Gas,572.26,571.36,0.0003,0.0002
18.11.2019 16:59:11.067,Gas,572.259,571.359,0.0002,0.0001
18.11.2019 16:59:12.903,Gas,572.26,571.36,0.0002,0.0001
